"ncaa_id","team","player_id","name","year","hometown","homestate","high_school","previous_school_clean","height_clean","position","jersey","url","season","height_ft","height_in","total_inches","primary_position","secondary_position","position_full","year_clean","redshirt","hs_clean","hometown_clean","state_clean","country_clean"
30222,"Purdue Northwest",3851,"Olivia Brooke","Junior","Logansport","Ind","Pioneer HS",,"5'10""","S","22","https://www.pnwathletics.com/sports/womens-volleyball/roster/olivia-brooke/3851","202320",5,10,70,"S",,"S","Junior",0,"Pioneer HS","LOGANSPORT, IND","IN","USA"
30222,"Purdue Northwest",3849,"Claudia Ayerite","Senior","Fresno","Texas","Fort Bend Hightower (Fort Scott CC)",,"5'8""","S/DS","23","https://www.pnwathletics.com/sports/womens-volleyball/roster/claudia-ayerite/3849","202320",5,8,68,"S","DS","S/DS","Senior",0,"Fort Bend Hightower (Fort Scott CC)","FRESNO, TEXAS","TX","USA"
307,"Indiana (PA)",8447,"Stefania Anagnostou","Senior","Athens","Greece","2nd High School of Artemida","Arkansas Little Rock","5'10""","Outside","1","https://www.iupathletics.com/sports/womens-volleyball/roster/stefania-anagnostou/8447","202320",5,10,70,"OH",,"OH","Senior",0,"2nd High School of Artemida","ATHENS, GREECE",,"GREECE"
307,"Indiana (PA)",8456,"Delaney Concannon","Freshman","Pittsburgh","Pennsylvania","Thomas Jefferson",,"5'10""","Outside","3","https://www.iupathletics.com/sports/womens-volleyball/roster/delaney-concannon/8456","202320",5,10,70,"OH",,"OH","Freshman",0,"Thomas Jefferson","PITTSBURGH, PA","PA","USA"
307,"Indiana (PA)",8457,"Kat Warpinski","Senior","Edina","Minn","Edina","Loyola Chicago","5'9""","Utility","4","https://www.iupathletics.com/sports/womens-volleyball/roster/kat-warpinski/8457","202320",5,9,69,"UT",,"UT","Senior",0,"Edina","EDINA, MINN","MN","USA"
307,"Indiana (PA)",8458,"Erin McCourt","Freshman","Glen Allen","Virginia","Deep Run",,"6'0""","Middle","5","https://www.iupathletics.com/sports/womens-volleyball/roster/erin-mccourt/8458","202320",6,0,72,"MB",,"MB","Freshman",0,"Deep Run","GLEN ALLEN, VA","VA","USA"
307,"Indiana (PA)",8453,"Hannah Simmons","Senior","Mason","Ohio","Mason",,"5'7""","Setter","6","https://www.iupathletics.com/sports/womens-volleyball/roster/hannah-simmons/8453","202320",5,7,67,"S",,"S","Senior",0,"Mason","MASON, OHIO","OH","USA"
307,"Indiana (PA)",8454,"Lauren Valentic","Senior","Canonsburg","Pennsylvania","Peters Township","Buffalo","6'2""","Middle","7","https://www.iupathletics.com/sports/womens-volleyball/roster/lauren-valentic/8454","202320",6,2,74,"MB",,"MB","Senior",0,"Peters Township","CANONSBURG, PA","PA","USA"
307,"Indiana (PA)",8459,"Nyla Birch","Junior","South Charleston","WVa.","George Washington","Fairmont State","6'0""","RS","8","https://www.iupathletics.com/sports/womens-volleyball/roster/nyla-birch/8459","202320",6,0,72,"RS",,"RS","Junior",0,"George Washington","SOUTH CHARLESTON, WVA","WV","USA"
307,"Indiana (PA)",8460,"Faith Dunn","Freshman","Irwin","Pennsylvania","Norwin",,"5'8""","Outside","9","https://www.iupathletics.com/sports/womens-volleyball/roster/faith-dunn/8460","202320",5,8,68,"OH",,"OH","Freshman",0,"Norwin","IRWIN, PA","PA","USA"
307,"Indiana (PA)",8461,"Brooke Talbot","Sophomore","Calcutta","Ohio","Beaver Local","Thiel","5'9""","Setter","10","https://www.iupathletics.com/sports/womens-volleyball/roster/brooke-talbot/8461","202320",5,9,69,"S",,"S","Sophomore",0,"Beaver Local","CALCUTTA, OHIO","OH","USA"
307,"Indiana (PA)",8451,"Grace Mangapora","Senior","Canfield","Ohio","Canfield",,"5'10""","Outside","11","https://www.iupathletics.com/sports/womens-volleyball/roster/grace-mangapora/8451","202320",5,10,70,"OH",,"OH","Senior",0,"Canfield","CANFIELD, OHIO","OH","USA"
307,"Indiana (PA)",8448,"Sara Boelkens","Senior","McHenry","Ill","McHenry",,"5'10""","Outside","12","https://www.iupathletics.com/sports/womens-volleyball/roster/sara-boelkens/8448","202320",5,10,70,"OH",,"OH","Senior",0,"McHenry","MCHENRY, ILL","IL","USA"
307,"Indiana (PA)",8455,"Caroline Walsh","Graduate Student","Nazareth","Pennsylvania","Nazareth Area",,"6'0""","Middle","13","https://www.iupathletics.com/sports/womens-volleyball/roster/caroline-walsh/8455","202320",6,0,72,"MB",,"MB","Graduate Student",0,"Nazareth Area","NAZARETH, PA","PA","USA"
307,"Indiana (PA)",8452,"Simay Memisoglu","Junior","Istanbul","Turkey","Kuzey Anatolian",,"5'11""","Opposite","14","https://www.iupathletics.com/sports/womens-volleyball/roster/simay-memisoglu/8452","202320",5,11,71,"OPP",,"OPP","Junior",0,"Kuzey Anatolian","ISTANBUL, TURKEY",,"TURKEY"
307,"Indiana (PA)",8462,"Karli Edwards","Junior","South Charleston","WVa.","George Washington","Fairmont State","5'5""","Defensive","15","https://www.iupathletics.com/sports/womens-volleyball/roster/karli-edwards/8462","202320",5,5,65,"DS",,"DS","Junior",0,"George Washington","SOUTH CHARLESTON, WVA","WV","USA"
307,"Indiana (PA)",8463,"Mikalah Kim","Freshman","Ebensburg","Pennsylvania","Central Cambria",,"6'1""","Middle","16","https://www.iupathletics.com/sports/womens-volleyball/roster/mikalah-kim/8463","202320",6,1,73,"MB",,"MB","Freshman",0,"Central Cambria","EBENSBURG, PA","PA","USA"
307,"Indiana (PA)",8464,"Kylee Rubin","Freshman","New Castle","Pennsylvania","Shenango",,"5'11""","Outside","18","https://www.iupathletics.com/sports/womens-volleyball/roster/kylee-rubin/8464","202320",5,11,71,"OH",,"OH","Freshman",0,"Shenango","NEW CASTLE, PA","PA","USA"
307,"Indiana (PA)",8465,"Bailey Maxin","Freshman","Pittsburgh","Pennsylvania","Moon Area",,"5'8""","Defensive","19","https://www.iupathletics.com/sports/womens-volleyball/roster/bailey-maxin/8465","202320",5,8,68,"DS",,"DS","Freshman",0,"Moon Area","PITTSBURGH, PA","PA","USA"
307,"Indiana (PA)",8466,"Sara Fandel","Junior","Sharon","Mass","Sharon HS","Feather River","6'0""","Outside","20","https://www.iupathletics.com/sports/womens-volleyball/roster/sara-fandel/8466","202320",6,0,72,"OH",,"OH","Junior",0,"Sharon HS","SHARON, MASS","MA","USA"
307,"Indiana (PA)",8450,"Bailey Flowerdew","Senior","Mason","Ohio","Mason",,"5'3""","Defensive","21","https://www.iupathletics.com/sports/womens-volleyball/roster/bailey-flowerdew/8450","202320",5,3,63,"DS",,"DS","Senior",0,"Mason","MASON, OHIO","OH","USA"
307,"Indiana (PA)",8449,"Rylee Brown","Sophomore","Surprise","Ariz","Valley Vista",,"6'0""","Middle","22","https://www.iupathletics.com/sports/womens-volleyball/roster/rylee-brown/8449","202320",6,0,72,"MB",,"MB","Sophomore",0,"Valley Vista","SURPRISE, ARIZ","AZ","USA"
307,"Indiana (PA)",8467,"Audrey Torres","Junior","Caledonia","Mich","Caledonia","Grand Rapids CC","5'9""","Outside","24","https://www.iupathletics.com/sports/womens-volleyball/roster/audrey-torres/8467","202320",5,9,69,"OH",,"OH","Junior",0,"Caledonia","CALEDONIA, MICH","MI","USA"
309,"UIndy",13101,"Meredith Simmons","Freshman","Rockford","Michigan","Rockford",,"5'10""","Outside","1","https://www.uindy.edu/sports/womens-volleyball/roster/meredith-simmons/13101","202320",5,10,70,"OH",,"OH","Freshman",0,"Rockford","ROCKFORD, MI","MI","USA"
309,"UIndy",13095,"Sophia Parlanti","Junior","Las Vegas","Nevada","Desert Oasis","Yavapai College","6'0""","Outside","2","https://www.uindy.edu/sports/womens-volleyball/roster/sophia-parlanti/13095","202320",6,0,72,"OH",,"OH","Junior",0,"Desert Oasis","LAS VEGAS, NV","NV","USA"
309,"UIndy",13098,"Ellie Spang","Freshman","Fort Wayne","Indiana","Homestead",,"5'6""","Defensive","3","https://www.uindy.edu/sports/womens-volleyball/roster/ellie-spang/13098","202320",5,6,66,"DS",,"DS","Freshman",0,"Homestead","FORT WAYNE, IN","IN","USA"
309,"UIndy",13104,"Addison Putt","Freshman","Fisherville","Kentucky","Assumption",,"5'11""","Defensive","4","https://www.uindy.edu/sports/womens-volleyball/roster/addison-putt/13104","202320",5,11,71,"DS",,"DS","Freshman",0,"Assumption","FISHERVILLE, KY","KY","USA"
309,"UIndy",13093,"Claire Morris","Redshirt Sophomore","Indianapolis","Indiana","Perry Meridan",,"6'0""","Setter","5","https://www.uindy.edu/sports/womens-volleyball/roster/claire-morris/13093","202320",6,0,72,"S",,"S","Sophomore",1,"Perry Meridan","INDIANAPOLIS, IN","IN","USA"
309,"UIndy",13096,"Lauren Peal","Junior","Grand Rapids","Michigan","Christian",,"5'6""","Defensive","6","https://www.uindy.edu/sports/womens-volleyball/roster/lauren-peal/13096","202320",5,6,66,"DS",,"DS","Junior",0,"Christian","GRAND RAPIDS, MI","MI","USA"
309,"UIndy",13092,"Grace Hegwood","Senior","Greenwood","Indiana","Roncalli",,"6'0""","Outside","7","https://www.uindy.edu/sports/womens-volleyball/roster/grace-hegwood/13092","202320",6,0,72,"OH",,"OH","Senior",0,"Roncalli","GREENWOOD, IN","IN","USA"
309,"UIndy",13088,"Lauren Cullison","Senior","Indianapolis","Indiana","Southport",,"6'0""","Right","8","https://www.uindy.edu/sports/womens-volleyball/roster/lauren-cullison/13088","202320",6,0,72,"RS",,"RS","Senior",0,"Southport","INDIANAPOLIS, IN","IN","USA"
309,"UIndy",13097,"Hannah Sabotin","Senior","Columbus","Indiana","Trinity Lutheran",,"6'0""","Middle","9","https://www.uindy.edu/sports/womens-volleyball/roster/hannah-sabotin/13097","202320",6,0,72,"MB",,"MB","Senior",0,"Trinity Lutheran","COLUMBUS, IN","IN","USA"
309,"UIndy",13094,"Emma Morris","Sophomore","Indianapolis","Indiana","Perry Meridian",,"6'0""","Middle","10","https://www.uindy.edu/sports/womens-volleyball/roster/emma-morris/13094","202320",6,0,72,"MB",,"MB","Sophomore",0,"Perry Meridian","INDIANAPOLIS, IN","IN","USA"
309,"UIndy",13099,"Maddie Berger","Freshman","Waukesha","Wisconsin","Waukesha South",,"5'11""","Outside","11","https://www.uindy.edu/sports/womens-volleyball/roster/maddie-berger/13099","202320",5,11,71,"OH",,"OH","Freshman",0,"Waukesha South","WAUKESHA, WI","WI","USA"
309,"UIndy",13105,"Allie Wuestenfeld","Freshman","Joliet","Illinois","Joliet Catholic",,"5'8""","Defensive","12","https://www.uindy.edu/sports/womens-volleyball/roster/allie-wuestenfeld/13105","202320",5,8,68,"DS",,"DS","Freshman",0,"Joliet Catholic","JOLIET, IL","IL","USA"
309,"UIndy",13100,"Marin Dixon","Freshman","Wooster","Ohio","Wooster",,"5'10""","Setter","13","https://www.uindy.edu/sports/womens-volleyball/roster/marin-dixon/13100","202320",5,10,70,"S",,"S","Freshman",0,"Wooster","WOOSTER, OH","OH","USA"
309,"UIndy",13091,"Kayla Guthrie","Junior","Brownstown","Indiana","Brownstown Central",,"5'10""","Defensive","14","https://www.uindy.edu/sports/womens-volleyball/roster/kayla-guthrie/13091","202320",5,10,70,"DS",,"DS","Junior",0,"Brownstown Central","BROWNSTOWN, IN","IN","USA"
309,"UIndy",13089,"Elizabeth Eads","Graduate Student","Indianapolis","Indiana","Roncalli",,"6'0""","Middle","15","https://www.uindy.edu/sports/womens-volleyball/roster/elizabeth-eads/13089","202320",6,0,72,"MB",,"MB","Graduate Student",0,"Roncalli","INDIANAPOLIS, IN","IN","USA"
309,"UIndy",13090,"Erica Eads","Redshirt Freshman","Indianapolis","Indiana","Roncalli",,"6'0""","Right-Side","16","https://www.uindy.edu/sports/womens-volleyball/roster/erica-eads/13090","202320",6,0,72,"RS",,"RS","Freshman",1,"Roncalli","INDIANAPOLIS, IN","IN","USA"
309,"UIndy",13102,"Riley Laine","Freshman","South Milwaukee","Wisconsin","South Milwaukee",,"6'1""","Middle","17","https://www.uindy.edu/sports/womens-volleyball/roster/riley-laine/13102","202320",6,1,73,"MB",,"MB","Freshman",0,"South Milwaukee","SOUTH MILWAUKEE, WI","WI","USA"
309,"UIndy",13106,"Macy Bruton","Freshman","Crawfordsville","Indiana","Crawfordsville",,"5'11""","Defensive","19","https://www.uindy.edu/sports/womens-volleyball/roster/macy-bruton/13106","202320",5,11,71,"DS",,"DS","Freshman",0,"Crawfordsville","CRAWFORDSVILLE, IN","IN","USA"
309,"UIndy",13103,"Elana Brueggemann","Graduate Student","Carmel","Indiana","Carmel","Butler","6'0""","Outside","20","https://www.uindy.edu/sports/womens-volleyball/roster/elana-brueggemann/13103","202320",6,0,72,"OH",,"OH","Graduate Student",0,"Carmel","CARMEL, IN","IN","USA"
313,"Ithaca",21535,"Ellie Benedict","Junior","Webster","NY.","Our Lady of Mercy",,"5'8""","Defensive","1","https://www.ithaca.edu/sports/womens-volleyball/roster/ellie-benedict/21535","202320",5,8,68,"DS",,"DS","Junior",0,"Our Lady of Mercy","WEBSTER, NY","NY","USA"
313,"Ithaca",21367,"Karina Garcia","Sophomore","El Paso","Texas","Burges",,"5'8""","Outside","2","https://www.ithaca.edu/sports/womens-volleyball/roster/karina-garcia/21367","202320",5,8,68,"OH",,"OH","Sophomore",0,"Burges","EL PASO, TEXAS","TX","USA"
313,"Ithaca",21371,"Jamie Koopman","Senior","Tampa","Fla","Wharton",,"6'0""","Middle/Right","3","https://www.ithaca.edu/sports/womens-volleyball/roster/jamie-koopman/21371","202320",6,0,72,"MB","RS","MB/RS","Senior",0,"Wharton","TAMPA, FLA","FL","USA"
313,"Ithaca",21364,"Bridget Altland","Sophomore","Parker","Colo","Cherokee Trail",,"5'5""","Defensive","8","https://www.ithaca.edu/sports/womens-volleyball/roster/bridget-altland/21364","202320",5,5,65,"DS",,"DS","Sophomore",0,"Cherokee Trail","PARKER, COLO","CO","USA"
313,"Ithaca",21370,"Samantha Klemm","Junior","Glenview","Ill","Glenbrook South",,"5'10""","Outside","9","https://www.ithaca.edu/sports/womens-volleyball/roster/samantha-klemm/21370","202320",5,10,70,"OH",,"OH","Junior",0,"Glenbrook South","GLENVIEW, ILL","IL","USA"
313,"Ithaca",21372,"Peyton Miller","Junior","Petoskey","Mich","Petoskey",,"5'6""","Defensive","10","https://www.ithaca.edu/sports/womens-volleyball/roster/peyton-miller/21372","202320",5,6,66,"DS",,"DS","Junior",0,"Petoskey","PETOSKEY, MICH","MI","USA"
313,"Ithaca",21539,"Gabriela Gonzalez-Abreu","First Year","Hialeah","Fla","Mater Academy Charter",,"5'9""","Outside","12","https://www.ithaca.edu/sports/womens-volleyball/roster/gabriela-gonzalez-abreu/21539","202320",5,9,69,"OH",,"OH","Freshman",0,"Mater Academy Charter","HIALEAH, FLA","FL","USA"
313,"Ithaca",21366,"Maddie Cox","Sophomore","Apex","NC.","Apex Friendship",,"5'11""","Setter","14","https://www.ithaca.edu/sports/womens-volleyball/roster/maddie-cox/21366","202320",5,11,71,"S",,"S","Sophomore",0,"Apex Friendship","APEX, NC","NC","USA"
313,"Ithaca",21538,"Wesley Slavin","First Year","Mill Valley","Calif","Tamalpais",,"5'7""","Setter","15","https://www.ithaca.edu/sports/womens-volleyball/roster/wesley-slavin/21538","202320",5,7,67,"S",,"S","Freshman",0,"Tamalpais","MILL VALLEY, CALIF","CA","USA"
313,"Ithaca",21536,"Anaya Prince","Junior","East Brunswick","NJ.","East Brunswick",,"5'11""","Middle","16","https://www.ithaca.edu/sports/womens-volleyball/roster/anaya-prince/21536","202320",5,11,71,"MB",,"MB","Junior",0,"East Brunswick","EAST BRUNSWICK, NJ","NJ","USA"
313,"Ithaca",21373,"Alexandra Montgomery","Senior","Ann Arbor","Mich","Huron",,"5'8""","Outside","17","https://www.ithaca.edu/sports/womens-volleyball/roster/alexandra-montgomery/21373","202320",5,8,68,"OH",,"OH","Senior",0,"Huron","ANN ARBOR, MICH","MI","USA"
313,"Ithaca",21365,"Julia Costa","Senior","Ossining","NY.","Kennedy Catholic",,"5'5""","Defensive","18","https://www.ithaca.edu/sports/womens-volleyball/roster/julia-costa/21365","202320",5,5,65,"DS",,"DS","Senior",0,"Kennedy Catholic","OSSINING, NY","NY","USA"
313,"Ithaca",21368,"Ella Graper","Sophomore","Madison","Wis","James Madison Memorial",,"6'1""","Middle","21","https://www.ithaca.edu/sports/womens-volleyball/roster/ella-graper/21368","202320",6,1,73,"MB",,"MB","Sophomore",0,"James Madison Memorial","MADISON, WIS","WI","USA"
313,"Ithaca",21537,"Naomi Clauhs","First Year","Collegeville","Pennsylvania","Perkiomen Valley",,"6'1""","Outside","22","https://www.ithaca.edu/sports/womens-volleyball/roster/naomi-clauhs/21537","202320",6,1,73,"OH",,"OH","Freshman",0,"Perkiomen Valley","COLLEGEVILLE, PA","PA","USA"
313,"Ithaca",21374,"Faith Sabatier","Junior","The Woodlands","Texas","Tomball",,"5'9""","Outside","23","https://www.ithaca.edu/sports/womens-volleyball/roster/faith-sabatier/21374","202320",5,9,69,"OH",,"OH","Junior",0,"Tomball","THE WOODLANDS, TEXAS","TX","USA"
314,"Jackson St.",2626,"Kamiera Watkins","Freshman","Euless","Texas","Euless Trinity HS",,"6'0""","MB","0","https://www.gojsutigers.com/sports/womens-volleyball/roster/kamiera-watkins/2626","202320",6,0,72,"MB",,"MB","Freshman",0,"Euless Trinity HS","EULESS, TX","TX","USA"
314,"Jackson St.",2597,"Hope Briggs","Freshman","DeSoto","Texas","DeSoto HS",,"6'0""","RS","1","https://www.gojsutigers.com/sports/womens-volleyball/roster/hope-briggs/2597","202320",6,0,72,"RS",,"RS","Freshman",0,"DeSoto HS","DESOTO, TX","TX","USA"
314,"Jackson St.",2646,"Trinity Bryant","Junior","Dallas","Texas","Lake Ridge HS",,"5'2""","L","3","https://www.gojsutigers.com/sports/womens-volleyball/roster/trinity-bryant/2646","202320",5,2,62,"L",,"L","Junior",0,"Lake Ridge HS","DALLAS, TX","TX","USA"
314,"Jackson St.",2595,"Nyjha Marcelin","Senior","Glendale","Arizona","Centennial High School",,"5'6""","RS","5","https://www.gojsutigers.com/sports/womens-volleyball/roster/nyjha-marcelin/2595","202320",5,6,66,"RS",,"RS","Senior",0,"Centennial High School","GLENDALE, AZ","AZ","USA"
314,"Jackson St.",2648,"Naija Gadis","Freshman","Indianapolis","Indiana","Brebeuf Jesuit Preparatory School",,"5'8""","S","6","https://www.gojsutigers.com/sports/womens-volleyball/roster/naija-gadis/2648","202320",5,8,68,"S",,"S","Freshman",0,"Brebeuf Jesuit Preparatory School","INDIANAPOLIS, IN","IN","USA"
314,"Jackson St.",2647,"Morghan Chambers","Graduate Student","Dallas","Texas","Cedar Hill HS",,"6'2""","OH","9","https://www.gojsutigers.com/sports/womens-volleyball/roster/morghan-chambers/2647","202320",6,2,74,"OH",,"OH","Graduate Student",0,"Cedar Hill HS","DALLAS, TX","TX","USA"
314,"Jackson St.",2627,"Karys Dove","Sophomore","Austin","Texas","Hendrickson HS",,"5'7""","S","10","https://www.gojsutigers.com/sports/womens-volleyball/roster/karys-dove/2627","202320",5,7,67,"S",,"S","Sophomore",0,"Hendrickson HS","AUSTIN, TX","TX","USA"
314,"Jackson St.",2643,"Alexis  Williams","Senior","Manvel","Texas","Shadow Creek HS",,"5'8""","OH","11","https://www.gojsutigers.com/sports/womens-volleyball/roster/alexis-williams/2643","202320",5,8,68,"OH",,"OH","Senior",0,"Shadow Creek HS","MANVEL, TX","TX","USA"
314,"Jackson St.",2596,"Cierra Gilbert","Junior","College Station","Texas","A&M Consolidated High School",,"6'1""","OH","12","https://www.gojsutigers.com/sports/womens-volleyball/roster/cierra-gilbert/2596","202320",6,1,73,"OH",,"OH","Junior",0,"A&M Consolidated High School","COLLEGE STATION, TX","TX","USA"
314,"Jackson St.",2599,"Makenzie Washington","Sophomore","Grand Prairie","Texas","Lake Ridge HS",,"5'9""","RS","13","https://www.gojsutigers.com/sports/womens-volleyball/roster/makenzie-washington/2599","202320",5,9,69,"RS",,"RS","Sophomore",0,"Lake Ridge HS","GRAND PRAIRIE, TX","TX","USA"
314,"Jackson St.",2625,"Kyahana  Robinson","Graduate Student","San Jose","California",,,"6'1""","MB/RS","15","https://www.gojsutigers.com/sports/womens-volleyball/roster/kyahana-robinson/2625","202320",6,1,73,"MB","RS","MB/RS","Graduate Student",0,,"SAN JOSE, CA","CA","USA"
314,"Jackson St.",2598,"Maya Reeves","Freshman","Upper Marlboro","Maryland","St. John's College HS",,"5'7""","DS","16","https://www.gojsutigers.com/sports/womens-volleyball/roster/maya-reeves/2598","202320",5,7,67,"DS",,"DS","Freshman",0,"St. John's College HS","UPPER MARLBORO, MD","MD","USA"
314,"Jackson St.",2628,"Kymorah Carter","Sophomore","Austin","Texas","Cedar Park HS",,"5'7""","DS","17","https://www.gojsutigers.com/sports/womens-volleyball/roster/kymorah-carter/2628","202320",5,7,67,"DS",,"DS","Sophomore",0,"Cedar Park HS","AUSTIN, TX","TX","USA"
314,"Jackson St.",2630,"Jordan Jones","Senior","Memphis","Tennessee","Houston HS",,"5'11""","MB","21","https://www.gojsutigers.com/sports/womens-volleyball/roster/jordan-jones/2630","202320",5,11,71,"MB",,"MB","Senior",0,"Houston HS","MEMPHIS, TN","TN","USA"
